#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.kgID	hg38.kgXref.geneSymbol
chr11	67491768	67505372	uc001oly.4	PITPNM1
chr11	17074388	17077787	uc001mmp.4	RPS13
chr11	67483040	67491103	uc001olv.4	AIP
chr11	3675009	3797792	uc001lyh.3	NUP98
chr11	68030626	68036644	uc001onc.4	NDUFS8
chr11	68039015	68050895	uc001one.4	TCIRG1
chr11	68052858	68121204	uc001onj.4	CHKA
chr11	108505430	108593647	uc001pkk.3	EXPH5
chr11	18279058	18322174	uc001mod.2	HPS5
chr11	18322595	18367044	uc001moh.3	GTF2H1
chr11	111352251	111379692	uc001plg.5	POU2AF1
chr11	18727927	18791842	uc001mpd.5	PTPN5
chr11	1223065	1262172	uc001lta.4	MUC5B
chr11	1752751	1763992	uc001luc.2	CTSD
chr11	118436512	118523917	uc001pta.4	KMT2A
chr11	118657315	118679673	uc031ygn.2	TREH
chr11	118544527	118566076	uc001ptp.2	IFT46
chr11	102711794	102724954	uc001phe.2	MMP8
chr11	116835750	116837950	uc001ppv.2	APOA1
chr11	119015711	119018690	uc001pun.4	RPS25
chr11	74949246	74979031	uc001ovu.2	SPCS2
chr11	78188906	78214711	uc021qny.2	USP35
chr11	130875435	130916509	uc001qgk.5	SNX19
chr11	128891355	128921035	uc001qet.4	KCNJ5
chr11	124766497	124800673	uc001qaz.2	MSANTD2
chr11	128935369	128942927	uc001qey.5	TP53AIP1
chr11	5596108	5612952	uc001mbc.3	TRIM6
chr11	28020619	28108308	uc001msc.3	KIF18A
chr11	45885650	45906465	uc001nbr.4	MAPK8IP1
chr11	45847405	45883248	uc010rgn.2	CRY2
chr11	45910173	45918055	uc001nbu.4	PEX16
chr11	33015863	33033582	uc001mub.3	DEPDC7
chr11	34438924	34472062	uc001mvm.4	CAT
chr11	47572197	47578969	uc001nfx.4	KBTBD4
chr11	88113241	88175467	uc001pcj.3	RAB38
chr11	94377310	94401419	uc001pet.2	GPR83
chr11	55883296	55891810	uc010rip.3	TRIM51
chr11	61746492	61757649	uc058cdt.1	DKFZP434K028
chr11	61755388	61788517	uc001nse.1	MYRF
chr11	62242209	62244808	uc001ntb.4	SCGB1D2
chr11	62208667	62213939	uc001nta.2	SCGB2A1
chr11	62515904	62546835	uc001ntl.4	AHNAK
chr11	65386598	65413525	uc001odu.5	FRMD8
chr11	64318087	64321811	uc001nzu.4	PRDX5
chr11	64103187	64119173	uc001nyi.2	FLRT1
chr11	14457505	14499852	uc001mli.3	COPB1
chr11	14504875	14520696	uc001mlk.4	PSMA1
chr11	27040724	27127675	uc057zxq.1	BBOX1
chr11	17719567	17722131	uc001mni.4	MYOD1
chr11	17788047	18013162	uc001mnm.5	SERGEF
chr11	17734811	17782672	uc009yhc.2	KCNC1
chr11	18017563	18041325	uc001mnp.3	TPH1
chr11	19182039	19210573	uc001mpk.4	CSRP3
chr11	19224062	19241620	uc001mpn.6	E2F8
chr11	3645130	3664416	uc001lye.1	ART1
chr11	3665586	3671384	uc001lyf.3	CHRNA10
chr11	2883212	2885881	uc001lws.5	CDKN1C
chr11	2146625	2161209	uc001lvm.4	INS-IGF2
chr11	8391870	8593956	uc001mgk.3	STK33
chr11	1865164	1892263	uc001luj.3	LSP1
chr11	1919561	1938706	uc001luu.5	TNNT3
chr11	1838988	1841678	uc057xue.1	TNNI2
chr11	1995236	1997797	uc057xvv.1	H19
chr11	70078301	70189528	uc001opj.4	ANO1
chr11	70270699	70384400	uc001opo.4	PPFIA1
chr11	30231015	30235261	uc001msm.4	FSHB
chr11	4384901	4393696	uc001lyy.2	TRIM21
chr11	6475679	6481312	uc001mdk.4	ARFIP2
chr11	5663556	5685063	uc001mbm.3	TRIM5
chr11	6239091	6244429	uc001mco.4	CNGA4
chr11	5689688	5710863	uc001mbr.4	TRIM22
chr11	6595074	6603620	uc001med.4	RRP8
chr11	6481446	6484679	uc001mdn.5	TIMM10B
chr11	68903841	68940599	uc001ook.2	IGHMBP2
chr11	67642554	67650659	uc001omq.3	ACY3
chr11	67662161	67681200	uc001oms.4	ALDH3B2
chr11	68707439	68751564	uc001ooc.4	MTL5
chr11	63998557	64166061	uc001nyh.4	MACROD1
chr11	62832911	62841809	uc009yoi.3	WDR74
chr11	63506101	63516709	uc001nxa.3	LGALS12
chr11	63681499	63759885	uc001nxo.4	RTN3
chr11	63536820	63546462	uc001nxf.5	RARRES3
chr11	63552769	63563383	uc001nxg.1	HRASLS2
chr11	9664076	9752991	uc001mhw.4	SWAP70
chr11	13277797	13387266	uc001mkp.4	ARNTL
chr11	10556965	10568691	uc001miv.3	LYVE1
chr11	10455319	10507126	uc001mio.2	AMPD3
chr11	12286899	12359144	uc001mkg.1	MICALCL
chr11	9778666	10294207	uc001mib.2	SBF2
chr11	12110590	12263785	uc001mjz.5	MICAL2
chr11	14278749	14359184	uc001mlf.5	RRAS2
chr11	65333753	65353249	uc001odm.4	DPF2
chr11	64803523	64811294	uc001obq.4	MEN1
chr11	18394387	18408425	uc001mok.4	LDHA
chr11	18245227	18248643	uc001mnz.5	SAA2
chr11	26331423	26663288	uc001mqt.5	ANO3
chr11	46856867	46918622	uc001ndn.5	LRP4
chr11	47331396	47352702	uc058bdz.1	MYBPC3
chr11	47214941	47239240	uc001neb.3	DDB2
chr11	47239301	47248906	uc001nei.3	ACP2
chr11	94567307	94621421	uc001pfa.3	PIWIL4
chr11	92969719	92982782	uc001pdk.2	MTNR1B
chr11	61680432	61747001	uc001nsa.4	DAGLA
chr11	57406955	57427580	uc001nki.4	SLC43A3
chr11	57528462	57530765	uc001nkm.2	TIMM10
chr11	59829267	59845501	uc001noi.4	GIF
chr11	57233592	57237314	uc058bkm.1	APLNR
chr11	61827760	61867354	uc001nsl.3	FADS2
chr11	61788962	61792610	uc001nsf.4	TMEM258
chr11	59852799	59866575	uc001noj.3	TCN1
chr11	128965059	129192198	uc009zcp.3	ARHGAP32
chr11	125592794	125623091	uc001qcd.4	STT3A
chr11	130404924	130428993	uc001qgg.5	ADAMTS8
chr11	125671521	125681123	uc001qcs.4	ACRV1
chr11	128461765	128522304	uc010sbs.2	ETS1
chr11	125063335	125089235	uc010sau.3	SLC37A2
chr11	36296287	36463644	uc001mwo.5	PRR5L
chr11	33858575	33869816	uc001mve.5	LMO2
chr11	45933480	46121010	uc001ncc.5	PHF21A
chr11	34105601	34146910	uc001mvk.4	NAT10
chr11	34621110	34661057	uc001mvr.3	EHF
chr11	34478792	34513800	uc001mvp.3	ELF5
chr11	32829942	32858123	uc001mtx.4	PRRG4
chr11	34051682	34101156	uc001mvh.2	CAPRIN1
chr11	77128269	77215238	uc001oyc.3	MYO7A
chr11	72838243	73142261	uc009ytl.4	FCHSD2
chr11	75265598	75351705	uc001owf.3	ARRB1
chr11	75150986	75206549	uc001owb.4	SLCO2B1
chr11	76349955	76380942	uc001oxh.2	PRKRIR
chr11	83194644	83248543	uc010rsv.2	ANKRD42
chr11	71998540	72002527	uc001orf.2	IL18BP
chr11	72002863	72080687	uc001orl.3	NUMA1
chr11	83259096	83286407	uc001pae.5	CCDC90B
chr11	85694223	85811159	uc010rti.4	SYTL2
chr11	82973132	83071866	uc001ozu.5	RAB30
chr11	85661065	85665102	uc001pas.3	CREBZF
chr11	76657523	76670747	uc001oxr.4	LRRC32
chr11	82823501	82900597	uc001ozs.4	PRCP
chr11	78435960	78574864	uc001ozi.3	NARS2
chr11	71928700	71997595	uc001ora.4	RNF121
chr11	114570931	114595762	uc001ppc.4	NXPE4
chr11	121452202	121633693	uc001pxx.4	SORL1
chr11	118077011	118119839	uc058hvt.1	TMPRSS4
chr11	116748169	116772988	uc001ppn.4	BUD13
chr11	101451563	101583928	uc001pgk.4	TRPC6
chr11	102520507	102530753	uc001phb.4	MMP7
chr11	102576834	102625332	uc001phc.3	MMP20
chr11	102691486	102705806	uc001phd.2	MMP27
chr11	102047442	102084560	uc001pgp.4	C11orf70
chr11	103062078	103092215	uc001phm.4	DCUN1D5
chr11	102110460	102233423	uc001pgt.3	YAP1
chr11	120111274	120138453	uc001pwz.4	TRIM29
chr11	119024350	119030906	uc058idd.1	SLC37A4
chr11	111467525	111512354	uc001plj.4	BTG4
chr11	120240193	120318884	uc001pxc.4	POU2F3
chr11	110229449	110296722	uc001pku.4	RDX
chr11	111726907	111766382	uc001plw.2	PPP2R1B
chr11	110429882	110464881	uc001pkx.4	FDX1
chr11	111879223	111885975	uc001pmd.4	C11orf1
chr11	117836980	117877486	uc021qra.2	FXYD6
chr11	110577041	110712728	uc001pkz.3	ARHGAP20
chr11	117820074	117824744	uc001prj.2	FXYD2
chr11	102942994	102955734	uc001phl.4	MMP13
chr11	117902050	117929365	uc001prs.3	TMPRSS13
chr11	105025507	105035250	uc021qpp.3	CASP1
chr11	104994242	105023136	uc010rva.2	CASP5
chr11	107502725	107565746	uc009yxp.4	ALKBH8
chr11	215457	236431	uc001lok.5	SIRT3
chr11	319668	321050	uc001lpa.3	IFITM3
chr11	289137	296107	uc010qvu.3	ATHL1
chr11	65525076	65538704	uc001oea.2	SCYL1
chr11	65077451	65084151	uc001ocp.3	CDCA5
chr11	13388000	13463280	uc001mkz.4	BTBD10
chr11	10304679	10307397	uc001mil.2	ADM
chr11	22666614	22813055	uc009yie.4	GAS2
chr11	26667018	26722024	uc001mra.3	SLC5A12
chr11	27494575	27506773	uc001mrl.4	LIN7C
chr11	40114292	41459773	uc031pzu.2	LRRC4C
chr11	31432401	31509622	uc001msy.1	IMMP1L
chr11	18231348	18236893	uc001mny.4	SAA4
chr11	3797925	3825680	uc057ydq.1	PGAP2
chr11	62575044	62591637	uc001nto.2	TUT1
chr11	62419034	62423195	uc001ntj.4	SCGB1A1
chr11	1834443	1837521	uc001lue.2	SYT8
chr11	6999317	7020368	uc001mfa.3	ZNF214
chr11	6926422	6957837	uc001mey.4	ZNF215
chr11	43680708	43856610	uc001mxq.5	HSD17B12
chr11	34882294	34916499	uc001mvs.4	APIP
chr11	35431822	35526031	uc031xjx.2	PAMR1
chr11	46332904	46380554	uc001nch.2	DGKZ
chr11	32583824	32606262	uc001mtu.5	EIF3M
chr11	57299641	57324927	uc001njs.4	TNKS1BP1
chr11	58709063	58731961	uc001nnb.4	GLYAT
chr11	57597517	57614853	uc001nkp.2	SERPING1
chr11	55993680	55994625	uc010riv.2	OR5F1
chr11	57325984	57335877	uc001njt.3	SSRP1
chr11	57484533	57515786	uc001nkl.4	SLC43A1
chr11	47980560	48168118	uc001ngp.5	PTPRJ
chr11	46936746	47162228	uc001ndp.5	C11orf49
chr11	47164300	47177082	uc001ndt.4	ARFGAP2
chr11	47468283	47489014	uc001nfl.4	CELF1
chr11	86302222	86345931	uc001pbu.4	C11orf73
chr11	86374891	86423012	uc001pbx.3	CCDC81
chr11	95165512	95231197	uc001pfj.6	SESN3
chr11	95089809	95132645	uc001pfh.4	ENDOD1
chr11	96352768	96387904	uc058gsk.1	CCDC82
chr11	75422395	75430629	uc001owm.3	KLHL35
chr11	78652830	79440651	uc001ozl.5	TENM4
chr11	75562055	75572783	uc009yug.4	SERPINH1
chr11	77066940	77126155	uc001oxx.4	CAPN5
chr11	77878719	77994678	uc001oys.4	INTS4
chr11	77321706	77474062	uc001oyh.5	PAK1
chr11	75399530	75422280	uc031qcu.2	RPS3
chr11	110131003	110165934	uc010rwd.3	ZC3H12C
chr11	113314528	113366392	uc001pnu.3	TTC12
chr11	112961435	113275489	uc058hjx.1	NCAM1
chr11	113409614	113475389	uc001poa.5	DRD2
chr11	111918876	111926872	uc058hgo.1	C11orf52
chr11	113904676	113946565	uc001pok.4	HTR3B
chr11	108157214	108222642	uc001pjz.6	NPAT
chr11	108222831	108369099	uc001pkb.1	ATM
chr11	106077488	106098710	uc001pjc.2	AASDHPPT
chr11	134331873	134376324	uc001qhp.3	GLB1L2
chr11	72097291	72103387	uc001ort.3	LAMTOR1
chr11	74266654	74311657	uc001ouz.5	P4HA3
chr11	120511758	120988904	uc001pxn.4	GRIK4
chr11	130159561	130210376	uc001qfw.4	ST14
chr11	119044188	119057137	uc031yhc.2	HYOU1
chr11	62992823	63015839	uc001nwo.4	SLC22A8
chr11	61333209	61349242	uc001nre.4	TKFC
chr11	62593213	62601840	uc001ntq.3	MTA2
chr11	61362000	61369509	uc001nrl.3	TMEM138
chr11	61799624	61817162	uc010rlm.3	FADS1
chr11	62611785	62615100	uc058cjh.1	ROM1
chr11	62602217	62612765	uc001ntu.2	EML3
chr11	62123997	62152752	uc001nsx.2	INCENP
chr11	60867561	60875693	uc001nqd.4	ZP1
chr11	60040274	60048044	uc001nol.4	OOSP2
chr11	60056682	60071128	uc001nom.4	MS4A3
chr11	61402648	61430031	uc001nrq.4	CPSF7
chr11	60088663	60095971	uc001nop.4	MS4A2
chr11	62615295	62622175	uc001ntw.3	B3GAT3
chr11	125569215	125584687	uc031yiu.2	EI24
chr11	124954120	125041489	uc001qbm.6	CCDC15
chr11	125625973	125676255	uc001qcf.5	CHEK1
chr11	125445760	125496310	uc001qbx.4	FEZ1
chr11	124753122	124762284	uc001qav.5	ESAM
chr11	126423358	127000759	uc001qea.4	KIRREL3
chr11	118253402	118264282	uc001psn.4	MPZL2
chr11	118161950	118176673	uc001psf.3	SCN2B
chr11	117178732	117197442	uc001pqh.2	SIDT2
chr11	118531208	118535835	uc010rye.3	TMEM25
chr11	117199393	117204782	uc001pqn.4	TAGLN
chr11	69665562	69675347	uc001opc.4	ORAOV1
chr11	64934470	64935888	uc001oca.3	GPHA2
chr11	63369807	63410294	uc001nww.4	SLC22A9
chr11	64223844	64226209	uc001nyo.4	TRPT1
chr11	64226289	64230016	uc001nyp.6	NUDT22
chr11	64206733	64223886	uc001nym.3	FERMT3
chr11	64251546	64269150	uc009ypi.4	PLCB3
chr11	65122327	65127371	uc001oda.3	MRPL49
chr11	65314817	65322429	uc001odl.3	CDC42EP2
chr11	65120627	65122473	uc001ocx.4	FAU
chr11	65111853	65116356	uc001oct.5	TM7SF2
chr11	65096158	65111860	uc001ocr.3	VPS51
chr11	102835800	102843803	uc001phj.2	MMP3
chr11	99021189	100358885	uc001pga.4	CNTN5
chr11	55262181	55271119	uc010rid.2	TRIM48
chr11	56346038	56346998	uc010rjg.2	OR8K1
chr11	56462468	56463401	uc010rjj.2	OR5M9
chr11	94962621	94973612	uc031ybh.1	CWC15
chr11	125096544	125111708	uc058itc.1	TMEM218
chr11	126283086	126294933	uc001qdo.1	TIRAP
chr11	83455011	84923589	uc001paj.3	DLG2
chr11	85855100	85920021	uc001pbg.3	CCDC83
chr11	86800239	86811233	uc001pcb.4	PRSS23
chr11	111255981	111286401	uc001plc.4	C11orf53
chr11	111937202	112022584	uc031yfb.2	DIXDC1
chr11	112024813	112064390	uc001pmo.4	DLAT
chr11	112067800	112074171	uc001pmp.5	PIH1D2
chr11	112074315	112085150	uc001pmt.5	C11orf57
chr11	112084799	112086795	uc058hho.1	TIMM8B
chr11	112143250	112164117	uc001pnb.2	IL18
chr11	112167371	112172559	uc001pnc.4	TEX12
chr11	112226364	112233973	uc001pnj.5	PTS
chr11	18529608	18588683	uc001mot.5	UEVLD
chr11	18698790	18704785	uc001moz.2	TMEM86A
chr11	44095548	44244932	uc001mxz.4	EXT2
chr11	78015714	78023294	uc001oyw.5	KCTD14
chr11	78063860	78068351	uc001oyx.4	THRSP
chr11	78068303	78080219	uc009yuw.4	NDUFC2
chr11	86441109	86672636	uc009yvk.4	ME3
chr11	134253494	134265855	uc001qhk.4	ACAD8
chr11	134248278	134253370	uc001qhf.4	THYN1
chr11	134224644	134247792	uc001qhe.4	VPS26B
chr11	134152444	134223991	uc001qhd.2	NCAPD3
chr11	128693769	128813267	uc010sbu.3	FLI1
chr11	128836314	128867296	uc001qes.3	KCNJ1
chr11	129815818	129860003	uc001qfe.2	TMEM45B
chr11	30323050	30338227	uc001mso.2	ARL14EP
chr11	13492098	13496181	uc057zha.1	PTH
chr11	14643722	14872044	uc001mln.4	PDE3B
chr11	106674011	107018524	uc001pjg.3	GUCY1A2
chr11	107326344	107457844	uc010rvp.3	CWF19L2
chr11	102396335	102453044	uc001pha.4	TMEM123
chr11	105610072	105982092	uc001pix.2	GRIA4
chr11	119417377	119424128	uc001pwr.4	THY1
chr11	121024120	121090775	uc001pxo.4	TBCEL
chr11	122655674	122814473	uc001pyi.5	UBASH3B
chr11	124883690	124898281	uc001qbg.4	ROBO4
chr11	124865385	124881466	uc001qbc.4	ROBO3
chr11	124611489	124620356	uc001qah.4	PANX3
chr11	124622879	124634802	uc001qak.5	TBRG1
chr11	124739845	124747210	uc001qaq.3	NRGN
chr11	57376768	57381150	uc001njv.2	PRG3
chr11	57551661	57567807	uc001nkn.3	UBE2L6
chr11	57667895	57701187	uc001nkx.2	ZDHHC5
chr11	57703713	57712209	uc001nla.2	MED19
chr11	58834064	58844784	uc001nnd.6	GLYATL2
chr11	60455808	60470752	uc001npq.3	MS4A1
chr11	44727111	44931332	uc058ark.1	TSPAN18
chr11	46277660	46321422	uc021qik.3	CREB3L1
chr11	6680781	6683401	uc001men.3	MRPL17
chr11	7020445	7071308	uc001mfb.2	NLRP14
chr11	71787509	71801234	uc001oqw.5	FAM86C1
chr11	75434639	75525903	uc001owp.5	GDPD5
chr11	76445024	76551542	uc001oxl.4	C11orf30
chr11	78100941	78139660	uc001oza.2	ALG8
chr11	116843401	117098421	uc001ppy.5	SIK3
chr11	118226689	118252350	uc001psm.5	MPZL3
chr11	118193962	118213359	uc001psi.3	AMICA1
chr11	117204336	117232525	uc001pqr.4	PCSK7
chr11	118344355	118355161	uc001psu.3	CD3G
chr11	118883765	118897799	uc001pue.5	CXCR5
chr11	119067691	119081978	uc058iep.1	VPS11
chr11	119168333	119184014	uc031yhm.2	NLRX1
chr11	537526	554916	uc010qvz.3	LRRC56
chr11	70469434	71224762	uc058etp.1	SHANK2
chr11	72292424	72434648	uc001osj.5	CLPB
chr11	74988133	75010907	uc001ovw.4	NEU3
chr11	61348744	61362299	uc001nrg.4	CYB561A3
chr11	61481119	61490931	uc001nru.3	PPP1R32
chr11	62337447	62393412	uc001ntf.5	ASRGL1
chr11	62707657	62709201	uc001nuv.5	GNG3
chr11	62676497	62679090	uc001nul.4	UBXN1
chr11	62662816	62671769	uc001nuf.3	LBHD1
chr11	62728538	62738636	uc001nuy.4	TTC9C
chr11	62771302	62787342	uc001nvc.4	TAF6L
chr11	62792170	62806302	uc058cnh.1	NXF1
chr11	62806896	62832088	uc001nvh.4	STX5
chr11	65375191	65382671	uc001odr.1	SLC25A45
chr11	65127278	65134532	uc001odc.3	SYVN1
chr11	65084234	65088400	uc001ocq.2	ZFPL1
chr11	64359170	64372215	uc001oae.4	RPS6KA4
chr11	68312608	68449275	uc001ont.4	LRP5
chr11	69048896	69088524	uc001oos.3	TPCN2
chr11	69698231	69704642	uc001opf.4	FGF19
chr11	92352095	92896452	uc001pdj.5	FAT3
chr11	93330716	93438468	uc001pdq.5	CCDC67
chr11	74330317	74398473	uc001ovb.2	PGM2L1
chr11	72216762	72221945	uc001ose.5	FOLR2
chr11	72224780	72239105	uc001osf.4	INPPL1
chr11	72239076	72244176	uc001osh.4	PHOX2A
chr11	124919192	124936412	uc001qbk.4	HEPACAM
chr11	82901726	82934659	uc001ozt.4	DDIAS
chr11	83156987	83187451	uc001ozx.5	PCF11
chr11	125164705	125433389	uc001qbu.4	PKNOX2
chr11	126202093	126211692	uc001qde.3	RPUSD4
chr11	100687675	100990925	uc001pge.2	ARHGAP42
chr11	45921644	45929096	uc001nbv.1	GYLTL1B
chr11	47177524	47186407	uc001ndx.4	PACSIN3
chr11	47408630	47416496	uc001nff.5	SLC39A13
chr11	47418768	47426473	uc001nfh.2	PSMC3
chr11	47437756	47449178	uc001nfi.2	RAPSN
chr11	47659590	47715360	uc001ngg.4	AGBL2
chr11	20599399	20659285	uc001mqd.4	SLC6A5
chr11	20669571	21575459	uc001mqe.5	NELL1
chr11	93478471	93543508	uc001pds.5	SMCO4
chr11	93661638	93730358	uc009ywb.2	CEP295
chr11	93735566	93741945	uc001ped.5	TAF1D
chr11	34150987	34358008	uc001mvl.3	ABTB2
chr11	94768370	94876753	uc001pfb.4	AMOTL1
chr11	95790460	95832693	uc001pfp.2	CEP57
chr11	134068924	134152001	uc001qhb.4	JAM3
chr11	134276740	134319563	uc009zdf.4	GLB1L3
chr11	130448973	130476641	uc010scd.3	ADAMTS15
chr11	133840630	133845501	uc001qgv.2	SPATA19
chr11	43312002	43344529	uc001mxf.3	API5
chr11	43880838	43920212	uc001mxs.3	ALKBH3
chr11	123069864	123195281	uc001pyt.4	CLMP
chr11	123629188	123654607	uc001pza.2	SCN3B
chr11	123724176	123741670	uc001pze.2	ZNF202
chr11	108008732	108107776	uc001pjv.4	CUL5
chr11	6390474	6394778	uc009yew.4	SMPD1
chr11	6395124	6419414	uc001mdc.3	APBB1
chr11	108331200	108467501	uc058hby.1	C11orf65
chr11	35662804	35818007	uc001mwi.3	TRIM44
chr11	6603730	6610870	uc001mef.5	ILK
chr11	6610841	6612667	uc001mej.3	TAF10
chr11	6612762	6619461	uc001mel.2	TPP1
chr11	6621322	6655854	uc001mem.3	DCHS1
chr11	36568024	36579756	uc001mwu.5	RAG1
chr11	36594492	36659290	uc031pzn.2	C11orf74
chr11	6845651	6846705	uc001met.2	OR10A5
chr11	6891489	6892599	uc010rau.3	OR2D2
chr11	7513769	7653756	uc001mfj.6	PPFIBP2
chr11	75717818	75731615	uc010rru.3	MOGAT2
chr11	7665103	7674208	uc009yfk.4	CYB5R2
chr11	8081361	8101968	uc001mga.4	TUB
chr11	8108941	8169055	uc001mgc.3	RIC3
chr11	8224303	8263858	uc001mgg.3	LMO1
chr11	74840229	74949187	uc009yub.4	XRRA1
chr11	8612036	8671866	uc057ysc.1	TRIM66
chr11	74748867	74842413	uc001ovl.4	RNF169
chr11	8682410	8689872	uc001mgs.5	RPL27A
chr11	8693350	8910951	uc001mgv.4	ST5
chr11	8911139	8920084	uc001mgx.4	AKIP1
chr11	9280670	9314780	uc001mhn.4	TMEM41B
chr11	9460964	9528524	uc001mhr.3	ZNF143
chr11	9573680	9589207	uc001mhs.4	WEE1
chr11	87038006	87322350	uc001pch.4	TMEM135
chr11	102770502	102780628	uc001phg.3	MMP10
chr11	113687550	113706373	uc001poc.6	TMPRSS5
chr11	16787483	17014412	uc001mmo.4	PLEKHA7
chr11	113977499	113990310	uc010rxc.3	HTR3A
chr11	114257830	114313285	uc001por.2	NNMT
chr11	18080291	18106091	uc001mnq.4	SAAL1
chr11	57645087	57649944	uc058bnh.1	YPEL4
chr11	18412306	18452058	uc001mon.5	LDHC
chr11	18455883	18479600	uc001moq.3	LDHAL6A
chr11	59142747	59155039	uc001nno.4	FAM111A
chr11	19350723	20121598	uc001mpp.4	NAV2
chr11	58927700	58956405	uc001nnf.4	GLYATL1
chr11	59456937	59457991	uc010rku.3	OR4D6
chr11	59636715	59668980	uc001noe.6	PATL1
chr11	59755058	59802706	uc001nog.4	STX3
chr11	59806134	59810872	uc001noh.2	MRPL16
chr11	60334830	60340968	uc001npd.4	MS4A6E
chr11	60378481	60394811	uc001npf.4	MS4A7
chr11	60396301	60417688	uc001npj.4	MS4A14
chr11	60429588	60447792	uc001npo.3	MS4A5
chr11	60699573	60715811	uc001npv.4	MS4A8
chr11	60757002	60776731	uc001npx.3	MS4A15
chr11	2129111	2139389	uc001lvg.4	IGF2
chr11	117232624	117285686	uc001pqt.5	RNF214
chr11	118401153	118409851	uc001psx.4	ATP5L
chr11	118338953	118342744	uc001pss.2	CD3D
chr11	3638513	3642316	uc001lyc.2	ART5
chr11	3855701	4093209	uc001lyv.3	STIM1
chr11	4094808	4138876	uc001lyw.5	RRM1
chr11	4680170	4697842	uc001lzk.3	OR51E2
chr11	4598671	4608259	uc001lzf.2	TRIM68
chr11	4767269	4992429	uc001lzv.4	MMP26
chr11	5340537	5505652	uc021qcv.2	AC104389.28
chr11	5440569	5441514	uc010qze.3	OR51I1
chr11	5422110	5423206	uc010qzd.2	OR51Q1
chr11	63986412	63998415	uc001nyf.2	OTUB1
chr11	63911220	63916844	uc001nyc.3	RCOR2
chr11	67518911	67523396	uc058eil.1	CABP2
chr11	67606851	67612506	uc001omj.3	NDUFV1
chr11	67506496	67508631	uc001oma.5	CDK2AP2
chr11	67627937	67629930	uc001omn.4	NUDT8
chr11	67631302	67639560	uc001omp.3	TBX10
chr11	56136770	56137718	uc010riz.2	OR8J3
chr11	55935455	55936400	uc010ris.2	OR5I1
chr11	61430072	61447529	uc001nrt.4	SDHAF2
chr11	61299450	61333366	uc001nrc.6	DDB1
chr11	61130255	61161617	uc001nqv.2	VPS37C
chr11	61258289	61295424	uc001nra.4	VWCE
chr11	61897300	61917525	uc001nso.5	RAB3IL1
chr11	61949820	61964461	uc001nss.4	BEST1
chr11	61964284	61967660	uc001nsu.3	FTH1
chr11	62690294	62706344	uc001nup.4	BSCL2
chr11	62761543	62766710	uc001nva.4	POLR2G
chr11	62856143	62888853	uc001nwf.4	SLC3A2
chr11	63463336	63491194	uc001nwy.3	HRASLS5
chr11	63813387	63827718	uc001nxt.4	C11orf84
chr11	72814307	72829635	uc001otd.4	ATG16L2
chr11	74034433	74171019	uc001ouu.4	C2CD3
chr11	70203162	70207390	uc001opm.3	FADD
chr11	65538817	65558228	uc001oej.4	LTBP3
chr11	65044822	65058549	uc001ocn.4	NAALADL1
chr11	65040903	65044827	uc001ocm.4	SAC3D1
chr11	64987942	64997045	uc001ocf.2	BATF2
chr11	64555625	64572875	uc001oai.4	SLC22A11
chr11	64764605	64778747	uc001obc.3	SF1
chr11	64784913	64803241	uc001obh.4	MAP4K2
chr11	64938456	64971886	uc058dbv.1	C11orf85
chr11	64340222	64357534	uc001nzy.4	CCDC88B
chr11	117144266	117171048	uc001pqe.4	PAFAH1B2
chr11	64186114	64204543	uc001nyk.2	STIP1
chr11	61792636	61797244	uc001nsg.4	FEN1
chr11	62190215	62193539	uc001nsz.2	SCGB1D1
chr11	62908678	62921681	uc001nwi.4	CHRM1
chr11	62789970	62792021	uc001nve.3	TMEM223
chr11	94493628	94499583	uc001pew.4	ANKRD49
chr11	89797654	89808575	uc001pdb.3	TRIM49
chr11	88504575	89063648	uc009yvm.3	GRM5
chr11	28108353	28333507	uc001msh.3	METTL15
chr11	26559032	26572121	uc001mqx.4	MUC15
chr11	111602390	111730853	uc001plt.4	SIK2
chr11	113387790	113400418	uc001pny.3	ANKK1
chr11	11841422	11959323	uc001mjr.4	USP47
chr11	18933812	18935002	uc001mpg.3	MRGPRX1
chr11	111912241	111914093	uc001pmg.3	HSPB2
chr11	107707377	107719693	uc058hag.1	SLN
chr11	129863635	129894441	uc058jbv.1	NFRKB
chr11	129899714	130002835	uc001qfn.4	PRDM10
chr11	100991988	100993941	uc001pgf.4	TMEM133
chr11	7938533	7939594	uc010rbi.3	OR10A3
chr11	7251949	7469042	uc001mfe.4	SYT9
chr11	7089026	7090900	uc001mfc.3	RBMXL2
chr11	6876624	6877619	uc010rat.2	OR10A4
chr11	6869692	6870745	uc001meu.2	OR10A2
chr11	6785037	6785988	uc057yod.1	OR2AG1
chr11	106007901	106022227	uc001piz.3	MSANTD4
chr11	31369839	31431849	uc001msx.4	DNAJC24
chr11	124542681	124543679	uc010sam.3	OR8B12
chr11	6318945	6320647	uc001mcu.2	PRKCDBP
chr11	31262623	31369774	uc001msv.4	DCDC1
chr11	103907188	104164379	uc001php.4	PDGFD
chr11	104036579	104039188	uc001phr.3	DDI1
chr11	123939542	123940637	uc001pzk.2	OR4D5
chr11	125746292	125749867	uc001qct.4	PATE1
chr11	68261334	68271962	uc001onr.5	C11orf24
