#chrom	chromStart	chromEnd	clusterId	transcript	protein
chr10	38453180	38466176	19017	uc057svi.1	ENSG00000203496.8
chr10	110869867	110872233	19018	uc057vzb.1	ENSG00000203497.2
chr10	33684754	33687064	19025	uc057srl.1	ENSG00000203565.2
chr10	133420665	133424572	19071	uc001lnf.5	ENSG00000203772.7
chr10	125896538	126009590	19073	uc001ljh.5	ENSG00000203780.10
chr10	124759953	124791870	19079	uc001lhy.2	ENSG00000203791.13
chr10	122910700	122913111	19080	uc001lgv.3	ENSG00000203795.2
chr10	120456953	120589855	19084	uc001lev.1	ENSG00000203805.10
chr10	116427866	116477957	19091	uc001lcl.5	ENSG00000203837.4
chr10	110644396	110839469	19097	uc001kzf.2	ENSG00000203867.7
chr10	109946169	110008184	19101	uc021pya.2	ENSG00000203876.9
chr10	102832720	102834516	19106	uc057vrq.1	ENSG00000203886.4
chr10	97589726	97590934	19118	uc001koa.4	ENSG00000203942.4
chr10	89378055	89385205	19137	uc001kgh.3	ENSG00000204010.3
chr10	88761405	88778242	19140	uc010qmw.2	ENSG00000204020.5
chr10	88724543	88752786	19141	uc010qmv.3	ENSG00000204021.3
chr10	88586761	88606976	19142	uc001kff.3	ENSG00000204022.9
chr10	84220497	84225526	19144	uc001kcy.5	ENSG00000204033.9
chr10	77866874	77869610	19146	uc001jzm.2	ENSG00000204049.1
chr10	68343518	68407189	19167	uc001job.4	ENSG00000204130.12
chr10	50739947	50754809	19171	uc001jjg.5	ENSG00000204147.9
chr10	49988643	50010425	19173	uc001jix.5	ENSG00000204149.9
chr10	49942032	49973477	19174	uc031wgt.2	ENSG00000204152.10
chr10	49155611	49188359	19176	uc001jhn.6	ENSG00000204161.13
chr10	47501853	47523638	19178	uc031wfn.1	ENSG00000204172.12
chr10	46461098	46465881	19179	uc031wfd.1	ENSG00000204174.6
chr10	46549043	46555530	19180	uc057taj.1	ENSG00000204175.5
chr10	46579101	46587683	19181	uc001jea.4	ENSG00000204176.13
chr10	46932422	47000789	19183	uc001jdc.2	ENSG00000204179.10
chr10	43845305	43850622	19186	uc021ppi.1	ENSG00000204187.5
chr10	28846407	28881898	19247	uc031wat.2	ENSG00000204365.5
chr10	23203815	23239816	19322	uc031vzs.2	ENSG00000204566.6
chr10	21492657	21497262	19371	uc001iqn.5	ENSG00000204682.5
chr10	21125762	21146559	19372	uc001iqm.3	ENSG00000204683.10
chr10	19048770	19734478	19392	uc031vyw.1	ENSG00000204740.9
chr10	17386950	17410631	19404	uc001ipf.2	ENSG00000204832.9
chr10	5514243	5523177	19555	uc001iid.2	ENSG00000205488.8
chr10	1526762	1535673	19599	uc057rfm.1	ENSG00000205696.4
chr10	971145	988341	19606	uc057rep.1	ENSG00000205740.2
chr10	26790539	26790646	19870	uc057sje.1	ENSG00000206605.1
chr10	94155638	94155745	19890	uc057uyt.1	ENSG00000206631.1
chr10	32056745	32056839	19912	uc021pox.1	ENSG00000206660.1
chr10	74551391	74551493	19988	uc057ufd.1	ENSG00000206756.1
chr10	37135236	37135343	20020	uc057sud.1	ENSG00000206796.1
chr10	37994862	37994975	20054	uc057suv.1	ENSG00000206840.1
chr10	22787392	22787499	20056	uc057sgh.1	ENSG00000206842.1
chr10	68911652	68911759	20068	uc057tsh.1	ENSG00000206855.1
chr10	102591523	102591630	20200	uc057vqx.1	ENSG00000207029.1
chr10	105534658	105534765	20226	uc057vuv.1	ENSG00000207068.1
chr10	45188789	45188896	20228	uc057syk.1	ENSG00000207071.1
chr10	4514951	4515057	20270	uc021pmk.1	ENSG00000207124.1
chr10	27335500	27335607	20279	uc057skc.1	ENSG00000207135.1
chr10	21321960	21322067	20381	uc031vzi.1	ENSG00000207264.1
chr10	36626014	36626138	20388	uc057sty.1	ENSG00000207271.1
chr10	82340770	82340876	20390	uc021pvj.1	ENSG00000207275.1
chr10	96743166	96743273	20400	uc057vdd.1	ENSG00000207287.1
chr10	73529050	73529157	20434	uc057ubx.1	ENSG00000207327.1
chr10	21564470	21564577	20451	uc057sea.1	ENSG00000207347.1
chr10	100258570	100258677	20461	uc057vjb.1	ENSG00000207362.1
chr10	68503151	68503259	20519	uc057trk.1	ENSG00000207438.1
chr10	7486702	7486809	20532	uc057roj.1	ENSG00000207453.1
chr10	119060010	119060138	20544	uc001ldv.4	ENSG00000207468.1
chr10	73346935	73347048	20546	uc057uat.1	ENSG00000207473.1
chr10	28667918	28668025	20552	uc057sly.1	ENSG00000207483.1
chr10	124814957	124815062	20560	uc057wqf.1	ENSG00000207494.1
chr10	100974984	100975084	20587	uc021pxa.1	ENSG00000207551.1
chr10	75552457	75552553	20609	uc031wll.1	ENSG00000207583.1
chr10	29545003	29545097	20633	uc021por.1	ENSG00000207612.1
chr10	51299572	51299655	20773	uc021pqt.1	ENSG00000207813.1
chr10	92441210	92441304	20813	uc057uwa.1	ENSG00000207895.1
chr10	24275684	24275781	20821	uc021poj.1	ENSG00000207930.1
chr10	17845106	17845193	20827	uc010qch.1	ENSG00000207938.1
chr10	96828668	96828764	20860	uc031wqa.1	ENSG00000207976.1
chr10	104218788	104218883	20902	uc021pxq.1	ENSG00000208033.1
chr10	19783556	19783660	21317	uc057sdd.1	ENSG00000212072.1
chr10	2199386	2199488	21356	uc057rfu.1	ENSG00000212156.1
chr10	83764357	83764464	21443	uc021pvm.1	ENSG00000212324.1
chr10	100398351	100398446	21444	uc057vjk.1	ENSG00000212325.1
chr10	154830	154943	21448	uc057rdl.1	ENSG00000212331.1
chr10	86488445	86488549	21449	uc057uqd.1	ENSG00000212332.1
chr10	93510547	93510680	21486	uc057uxc.1	ENSG00000212396.1
chr10	29575305	29575381	21494	uc057smy.1	ENSG00000212411.1
chr10	103312435	103312568	21495	uc057vsn.1	ENSG00000212413.1
chr10	100237155	100237302	21527	uc001kqu.1	ENSG00000212464.1
chr10	12924678	12924785	21543	uc021pnb.1	ENSG00000212499.1
chr10	8656715	8656831	21544	uc057rpp.1	ENSG00000212505.1
chr10	67808501	67808608	21551	uc021prq.1	ENSG00000212520.1
chr10	113820458	113820590	21594	uc057wca.1	ENSG00000212589.1
chr10	6350315	6352762	21631	uc057rnh.1	ENSG00000212743.2
chr10	122849077	122879598	21675	uc001lgt.4	ENSG00000213185.6
chr10	100188297	100229619	21696	uc001kqp.4	ENSG00000213341.10
chr10	97222172	97292656	21701	uc001knb.4	ENSG00000213390.10
chr10	73242823	73248862	21721	uc010qkg.2	ENSG00000213551.4
chr10	6197611	6202693	21789	uc057rms.1	ENSG00000213994.3
chr10	127549368	127552639	21831	uc001ljx.2	ENSG00000214285.2
chr10	110899955	110919201	21850	uc010qrf.2	ENSG00000214413.7
chr10	102869515	102901899	21854	uc001kwk.4	ENSG00000214435.7
chr10	87357667	87367195	21867	uc001kes.4	ENSG00000214562.13
chr10	73785661	73801792	21875	uc009xrl.4	ENSG00000214655.10
chr10	71711709	71737824	21878	uc001jsb.3	ENSG00000214688.4
chr10	6277686	6335982	21969	uc021pms.2	ENSG00000215244.2
chr10	119005789	119005899	22041	uc031wup.2	ENSG00000215925.1
chr10	125842943	125843029	22058	uc031wwr.2	ENSG00000215972.1
chr10	51639742	51639832	22076	uc057thg.1	ENSG00000216022.1
chr10	29602263	29602346	22079	uc021pos.1	ENSG00000216035.1
chr10	104048088	104048186	22098	uc021pxp.1	ENSG00000216083.1
chr10	32446139	32574564	22143	uc001iwj.5	ENSG00000216937.11
chr10	30365066	30365148	22203	uc021pot.2	ENSG00000220997.1
chr10	92204228	92204306	22233	uc021pwi.1	ENSG00000221042.1
chr10	63372941	63373053	22247	uc021prk.2	ENSG00000221063.2
chr10	62116214	62116301	22266	uc057tnc.1	ENSG00000221094.1
chr10	133659579	133659675	22272	uc057xan.1	ENSG00000221108.1
chr10	73126079	73126207	22300	uc057tzo.1	ENSG00000221164.1
chr10	68759317	68759414	22312	uc031wjw.1	ENSG00000221184.1
chr10	110988925	110989013	22328	uc031wtf.1	ENSG00000221214.1
chr10	23074382	23074478	22332	uc057sgr.1	ENSG00000221221.1
chr10	76127250	76127311	22337	uc057uhh.1	ENSG00000221232.1
chr10	61926935	61927018	22366	uc057tnb.1	ENSG00000221272.2
chr10	123734784	123734856	22377	uc057wpa.1	ENSG00000221293.2
chr10	12725253	12725353	22406	uc031vxn.1	ENSG00000221331.1
chr10	93608585	93608699	22421	uc031wow.2	ENSG00000221352.1
chr10	110434240	110434385	22427	uc057vys.1	ENSG00000221359.1
chr10	14436575	14436661	22433	uc021pne.1	ENSG00000221371.1
chr10	82050261	82050348	22440	uc057uoa.1	ENSG00000221378.1
chr10	43417248	43417438	22458	uc057swk.1	ENSG00000221400.2
chr10	120124131	120124226	22460	uc057wjk.1	ENSG00000221402.1
chr10	98395217	98395307	22474	uc021pwu.1	ENSG00000221419.1
chr10	123911478	123911561	22486	uc057wpd.1	ENSG00000221437.1
chr10	43341785	43341910	22511	uc057swe.1	ENSG00000221468.1
chr10	54607873	54607957	22599	uc031whl.1	ENSG00000221594.1
chr10	126556962	126557064	22676	uc031wwy.2	ENSG00000221717.1
chr10	103394252	103394401	22708	uc021pxm.1	ENSG00000221767.1
chr10	69363554	69363641	22713	uc057ttt.1	ENSG00000221774.1
chr10	73496282	73507309	22738	uc057ube.1	ENSG00000221817.9
chr10	73909977	73916642	22833	uc057ueo.1	ENSG00000222047.8
chr10	101622858	101622965	22834	uc057vnv.1	ENSG00000222051.1
chr10	21496561	21496641	22844	uc021pnw.1	ENSG00000222071.1
chr10	100907173	100907280	22845	uc057vkt.1	ENSG00000222072.1
chr10	29711914	29712008	22853	uc057snc.1	ENSG00000222092.1
chr10	49979664	49979780	22861	uc057tfp.1	ENSG00000222108.1
chr10	65324366	65324455	22895	uc057toa.1	ENSG00000222197.2
chr10	13704977	13705072	22913	uc057rxb.1	ENSG00000222235.1
chr10	101307528	101307718	22915	uc057vmv.1	ENSG00000222238.1
chr10	90880039	90880179	22942	uc057uvf.1	ENSG00000222305.1
chr10	32346863	32346946	22944	uc057spr.1	ENSG00000222309.1
chr10	38423624	38423728	22948	uc057svg.1	ENSG00000222314.1
chr10	68158078	68158408	22979	uc021prs.1	ENSG00000222371.1
chr10	28310852	28310959	22980	uc057slb.1	ENSG00000222374.1
chr10	31756041	31756136	22999	uc057spb.1	ENSG00000222412.1
chr10	101364844	101365035	23001	uc057vnb.1	ENSG00000222414.1
chr10	101952604	101952704	23010	uc057vos.1	ENSG00000222430.1
chr10	108940968	108941310	23013	uc021pxy.1	ENSG00000222436.1
chr10	90163650	90163960	23021	uc057uuv.1	ENSG00000222451.1
chr10	103673157	103673265	23045	uc057vtn.1	ENSG00000222503.1
chr10	25393556	25393844	23062	uc057sib.1	ENSG00000222543.1
chr10	119060982	119061111	23080	uc021pzo.1	ENSG00000222588.1
chr10	125890565	125890678	23103	uc057wsx.1	ENSG00000222629.1
chr10	108703828	108703930	23105	uc057vwi.1	ENSG00000222631.3
chr10	28408038	28408251	23120	uc057slc.1	ENSG00000222666.2
chr10	28442574	28442896	23136	uc057sle.1	ENSG00000222705.1
chr10	126145473	126145582	23151	uc057wto.1	ENSG00000222740.1
chr10	34942968	34943075	23215	uc057srt.1	ENSG00000222909.1
chr10	121410915	121411200	23245	uc057wks.1	ENSG00000222979.1
chr10	130505105	130505201	23253	uc057wwf.1	ENSG00000222997.1
chr10	25813810	25813917	23266	uc057sif.1	ENSG00000223019.1
chr10	26789016	26789157	23270	uc057sjd.1	ENSG00000223027.1
chr10	34926774	34926882	23280	uc057srs.1	ENSG00000223047.1
chr10	85537378	85537483	23288	uc057upn.1	ENSG00000223064.1
chr10	60912764	60912927	23303	uc057tmt.1	ENSG00000223107.1
chr10	49954213	49954414	23305	uc057tfm.1	ENSG00000223111.1
chr10	22997254	22997358	23316	uc057sgo.1	ENSG00000223131.1
chr10	16476002	16476164	23324	uc057sae.1	ENSG00000223156.1
chr10	31651353	31651450	23357	uc057soz.1	ENSG00000223243.2
chr10	110642677	110642785	23390	uc021pyc.1	ENSG00000223302.1
chr10	108710517	108839363	23422	uc057vwj.1	ENSG00000223381.1
chr10	121615424	121615839	23438	uc057wlq.1	ENSG00000223432.1
chr10	44937507	44955725	23449	uc057sxq.1	ENSG00000223462.2
chr10	33909237	33917804	23453	uc057srm.1	ENSG00000223470.3
chr10	87244131	87342612	23459	uc001kem.4	ENSG00000223482.7
chr10	51062578	51068553	23468	uc057tha.1	ENSG00000223502.1
chr10	126988094	127000640	23477	uc057wtx.1	ENSG00000223528.7
chr10	7097151	7097675	23501	uc057rof.1	ENSG00000223581.1
chr10	22208813	22210021	23508	uc021pob.2	ENSG00000223601.2
chr10	87591606	87606024	23569	uc057usa.1	ENSG00000223761.1
chr10	6737381	6739026	23580	uc057rod.1	ENSG00000223784.1
chr10	55468326	55469222	23587	uc057tjb.1	ENSG00000223800.1
chr10	8970124	8973468	23590	uc057rpr.1	ENSG00000223808.1
chr10	71508152	71511873	23597	uc057twm.1	ENSG00000223817.1
chr10	31604599	31606218	23605	uc057soy.1	ENSG00000223834.2
chr10	43628816	43674703	23633	uc001jba.3	ENSG00000223910.1
chr10	85431942	85432515	23661	uc057upj.1	ENSG00000223993.1
chr10	125705289	125719566	23670	uc001lim.3	ENSG00000224023.10
chr10	5266032	5271236	23676	uc057rjh.1	ENSG00000224034.1
chr10	128912878	128916271	23740	uc057wvf.1	ENSG00000224190.1
chr10	73813517	73814737	23743	uc057ued.1	ENSG00000224195.1
chr10	23343956	23345181	23748	uc057sgv.1	ENSG00000224215.1
chr10	69994625	70007836	23752	uc057tux.1	ENSG00000224222.1
chr10	121736302	121739730	23765	uc057wlr.1	ENSG00000224250.1
chr10	4995487	4997374	23766	uc057rim.1	ENSG00000224251.6
chr10	43323664	43327932	23771	uc057swd.1	ENSG00000224265.1
chr10	63123937	63125537	23783	uc057tno.1	ENSG00000224301.1
chr10	4384245	4410612	23814	uc001ihd.1	ENSG00000224382.1
chr10	77313940	77315694	23856	uc057ujf.1	ENSG00000224500.1
chr10	85432862	85448961	23858	uc057upk.1	ENSG00000224504.2
chr10	78943327	79067895	23894	uc001jzz.4	ENSG00000224596.7
chr10	29409556	29420524	23895	uc057sml.1	ENSG00000224597.9
chr10	64901135	64924518	23942	uc057tny.1	ENSG00000224714.2
chr10	87878691	87880427	23956	uc057usl.1	ENSG00000224745.1
chr10	90454697	90502968	23959	uc057uuy.1	ENSG00000224750.6
chr10	132961339	132962237	23961	uc057wya.1	ENSG00000224758.1
chr10	38175667	38212357	23962	uc001izn.4	ENSG00000224761.3
chr10	10058721	10063502	23970	uc001ikd.1	ENSG00000224788.1
chr10	44811023	44959689	23979	uc001jbk.1	ENSG00000224812.2
chr10	101704651	101708401	23981	uc057vny.1	ENSG00000224817.1
chr10	91047165	91062159	23996	uc057uvm.1	ENSG00000224851.1
chr10	87342735	87357882	24024	uc021pvt.2	ENSG00000224914.2
chr10	47496211	47502195	24027	uc057tbt.1	ENSG00000224919.1
chr10	99431190	99438117	24033	uc057vhv.1	ENSG00000224934.2
chr10	13710414	13712054	24102	uc057rxc.1	ENSG00000225112.1
chr10	628637	631255	24110	uc057rdz.1	ENSG00000225140.1
chr10	123425712	123427640	24115	uc057wow.1	ENSG00000225152.1
chr10	101311017	101311505	24137	uc057vmw.1	ENSG00000225208.1
chr10	16721351	16748377	24140	uc057sak.1	ENSG00000225213.2
chr10	4655426	4662419	24159	uc001ihg.4	ENSG00000225269.2
chr10	112888734	112906111	24165	uc057waz.1	ENSG00000225292.2
chr10	67052608	67055028	24167	uc057tpc.1	ENSG00000225299.1
chr10	116828760	116849701	24169	uc001lcv.4	ENSG00000225302.2
chr10	50472813	50474246	24170	uc057tgo.1	ENSG00000225303.2
chr10	10784438	10794914	24200	uc001ikf.1	ENSG00000225383.7
chr10	129278250	129291722	24216	uc057wvi.1	ENSG00000225424.1
chr10	79691501	79826516	24237	uc057uls.1	ENSG00000225484.6
chr10	77147651	77150100	24241	uc057ujd.1	ENSG00000225497.5
chr10	90994619	91006390	24248	uc057uvk.1	ENSG00000225519.1
chr10	18531848	18533336	24253	uc057scj.1	ENSG00000225527.1
chr10	77354403	77376613	24307	uc057ujg.1	ENSG00000225652.1
chr10	82230129	82232919	24335	uc057uod.1	ENSG00000225738.2
chr10	74005136	74027915	24347	uc057ues.1	ENSG00000225761.1
chr10	104474938	104480274	24352	uc057vur.1	ENSG00000225768.1
chr10	11849607	11894700	24355	uc001iky.3	ENSG00000225778.5
chr10	49455367	49539026	24378	uc001jhs.6	ENSG00000225830.10
chr10	89646288	89650822	24381	uc057uup.1	ENSG00000225836.1
chr10	97334563	97343203	24384	uc057vdy.1	ENSG00000225850.3
chr10	133625098	133626795	24406	uc010qvg.2	ENSG00000225899.7
chr10	87607984	87659279	24409	uc057usb.1	ENSG00000225913.2
chr10	117239599	117241923	24419	uc057wfg.1	ENSG00000225936.1
chr10	6618715	6625346	24425	uc057rob.1	ENSG00000225948.2
chr10	3934518	3935813	24454	uc057rho.1	ENSG00000226005.3
chr10	101819077	101828779	24456	uc021pxh.2	ENSG00000226009.1
chr10	75269818	75358707	24470	uc057ugr.1	ENSG00000226051.6
chr10	18001785	18010562	24478	uc001ipq.1	ENSG00000226083.5
chr10	38247921	38333155	24487	uc057svf.1	ENSG00000226113.1
chr10	16278700	16295858	24498	uc057sad.1	ENSG00000226140.5
chr10	89915488	89957373	24502	uc001kgx.1	ENSG00000226159.1
chr10	72501745	72502956	24503	uc057tyo.1	ENSG00000226163.1
chr10	50624950	50641451	24519	uc001jjf.2	ENSG00000226200.6
chr10	43643871	43645047	24536	uc031puq.1	ENSG00000226245.1
chr10	53291071	53311065	24558	uc057ths.1	ENSG00000226296.1
chr10	25924447	25933710	24560	uc057sih.1	ENSG00000226304.1
chr10	34815766	34816386	24591	uc031wcl.2	ENSG00000226386.1
chr10	104664607	104666200	24592	uc001kyj.5	ENSG00000226387.2
chr10	33578930	33600040	24601	uc057srk.1	ENSG00000226412.1
chr10	93059662	93060426	24607	uc057uwp.1	ENSG00000226425.1
chr10	64036344	64037280	24608	uc057tnx.1	ENSG00000226426.1
chr10	103549074	103550964	24610	uc057vtf.1	ENSG00000226431.1
chr10	37976824	37992467	24619	uc057suu.1	ENSG00000226447.1
chr10	48984563	49018897	24660	uc057tea.1	ENSG00000226576.1
chr10	37775370	37784131	24661	uc057suk.1	ENSG00000226578.1
chr10	5712173	5744067	24686	uc057rkf.1	ENSG00000226647.2
chr10	80529596	80535942	24692	uc057unv.1	ENSG00000226659.1
chr10	79628756	79632188	24699	uc057ulm.1	ENSG00000226676.1
chr10	95753205	96090214	24706	uc001klg.3	ENSG00000226688.6
chr10	2071844	2081097	24708	uc057rfp.1	ENSG00000226694.2
chr10	133345753	133350726	24711	uc057wzd.1	ENSG00000226699.1
chr10	3240370	3257210	24740	uc057rhc.1	ENSG00000226762.1
chr10	43859410	43895433	24764	uc021ppj.1	ENSG00000226808.1
chr10	32281685	32282829	24779	uc057spo.1	ENSG00000226842.1
chr10	8298896	8301667	24789	uc057rpn.1	ENSG00000226861.1
chr10	121928311	121951965	24791	uc057wlx.1	ENSG00000226864.1
chr10	124945203	124946432	24806	uc057wqh.1	ENSG00000226899.1
chr10	132511625	132518191	24807	uc001lln.3	ENSG00000226900.1
chr10	8400859	8461863	24841	uc057rpo.1	ENSG00000226990.1
chr10	43912443	43914236	24855	uc057sxc.1	ENSG00000227029.1
chr10	127934697	127936167	24878	uc057wuq.1	ENSG00000227076.1
chr10	4024939	4028394	24888	uc057rhp.1	ENSG00000227101.1
chr10	52973487	52975815	24895	uc057thr.1	ENSG00000227121.1
chr10	101237937	101270148	24899	uc057vmt.1	ENSG00000227128.4
chr10	121178699	121185966	24907	uc057wkr.1	ENSG00000227143.1
chr10	120761811	120851209	24917	uc057wjr.1	ENSG00000227165.7
chr10	13528515	13530262	24923	uc057ruj.1	ENSG00000227175.1
chr10	75023474	75024251	24925	uc057ufl.1	ENSG00000227186.1
chr10	61016274	61026420	24952	uc031wil.2	ENSG00000227244.2
chr10	32266288	32269474	24957	uc057spj.1	ENSG00000227253.3
chr10	87859160	87863437	24961	uc009xti.3	ENSG00000227268.3
chr10	120925546	120980700	24977	uc057wkp.1	ENSG00000227307.1
chr10	35896873	35898963	24979	uc057stt.1	ENSG00000227313.1
chr10	3266002	3267015	24987	uc057rhd.1	ENSG00000227338.1
chr10	49818278	49970203	24989	uc057tfe.1	ENSG00000227345.8
chr10	97828477	97849798	24993	uc031wqj.1	ENSG00000227356.2
chr10	129768843	129769435	25002	uc057wvt.1	ENSG00000227374.1
chr10	36089085	36089389	25036	uc057stu.1	ENSG00000227475.1
chr10	100229666	100234000	25048	uc057vit.1	ENSG00000227492.1
chr10	73252790	73254349	25069	uc001jtu.2	ENSG00000227540.1
chr10	45164227	45181427	25117	uc057syj.1	ENSG00000227683.1
chr10	99927208	99958381	25121	uc001kqk.2	ENSG00000227695.5
chr10	19290222	19291480	25139	uc057sct.1	ENSG00000227734.1
chr10	111349938	111352103	25169	uc057vzx.1	ENSG00000227851.1
chr10	59736994	59753445	25178	uc057tkt.2	ENSG00000227877.6
chr10	86521944	86525101	25186	uc057uqe.1	ENSG00000227896.2
chr10	2166331	2169460	25193	uc057rfr.1	ENSG00000227912.1
chr10	26664205	26676159	25201	uc057siv.1	ENSG00000227932.1
chr10	125683242	125709677	25226	uc001lil.3	ENSG00000228021.7
chr10	11010163	11011119	25228	uc057rqq.1	ENSG00000228027.1
chr10	55506218	55513217	25236	uc057tjc.1	ENSG00000228048.1
chr10	87397022	87407700	25238	uc001ket.2	ENSG00000228055.2
chr10	65615635	65766541	25244	uc057toh.1	ENSG00000228065.10
chr10	104323368	104327004	25327	uc057vup.1	ENSG00000228261.1
chr10	75742739	75743755	25338	uc057uhf.1	ENSG00000228280.1
chr10	12245627	12247845	25347	uc057rsy.1	ENSG00000228302.2
chr10	3767914	3768751	25366	uc057rhi.1	ENSG00000228353.1
chr10	48878021	48878649	25389	uc057tds.1	ENSG00000228403.1
chr10	110207849	110208591	25395	uc057vyh.1	ENSG00000228417.1
chr10	43665667	43667005	25401	uc057swy.1	ENSG00000228426.1
chr10	114764787	114779903	25422	uc001lca.2	ENSG00000228484.1
chr10	119208530	119211760	25423	uc057wie.1	ENSG00000228485.1
chr10	58304552	58305621	25440	uc057tjo.1	ENSG00000228527.1
chr10	94225159	94227288	25451	uc057uyu.1	ENSG00000228553.1
chr10	63664663	63990568	25458	uc057tnw.1	ENSG00000228566.1
chr10	79841357	79850878	25461	uc057umg.1	ENSG00000228570.7
chr10	9758782	9759237	25493	uc057rps.1	ENSG00000228636.1
chr10	52556982	52755409	25499	uc057thp.1	ENSG00000228651.1
chr10	78696061	78697022	25512	uc057ukv.1	ENSG00000228683.1
chr10	91782935	91798196	25519	uc031wof.2	ENSG00000228701.1
chr10	77782865	77793176	25543	uc057uji.1	ENSG00000228748.2
chr10	99527080	99528261	25552	uc001kpt.4	ENSG00000228778.1
chr10	30553853	30554483	25564	uc057snp.1	ENSG00000228800.1
chr10	5616861	5618161	25619	uc057rjs.1	ENSG00000228951.1
chr10	132520826	132522449	25661	uc057wxn.1	ENSG00000229081.1
chr10	44282925	44292734	25669	uc057sxf.1	ENSG00000229116.2
chr10	17215195	17229985	25673	uc001iot.3	ENSG00000229124.6
chr10	17695708	17700232	25697	uc057sbt.1	ENSG00000229190.1
chr10	1159767	1164672	25706	uc010qag.1	ENSG00000229205.2
chr10	11030333	11030868	25707	uc057rqr.1	ENSG00000229206.3
chr10	46597917	46612154	25714	uc057tar.1	ENSG00000229227.8
chr10	10946064	10951969	25719	uc057rqj.1	ENSG00000229240.8
chr10	69215332	69232490	25730	uc057ttd.1	ENSG00000229261.1
chr10	119003535	119003884	25736	uc057whg.1	ENSG00000229272.1
chr10	99651988	99653905	25740	uc057vic.1	ENSG00000229278.1
chr10	32347396	32374488	25765	uc031wbt.2	ENSG00000229327.1
chr10	84279979	84294659	25799	uc001kdf.1	ENSG00000229404.5
chr10	96292684	96306695	25805	uc057vcr.1	ENSG00000229418.2
chr10	82224212	82229179	25819	uc057uob.1	ENSG00000229458.2
